Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2024-11-29,Friday,November,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25727.0,26313.91,25379.88,1:1.69,2.28%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25877,26869,UPSIDE: 128 points,Q3 earnings season | Corporate profits robust,25877 - 26869
2024-12-02,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25598.4,24865.66,25994.68,1:1.85,2.86%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25969,26997,DOWNSIDE: 134 points,DII support strong | Domestic funds accumulating,25969 - 26997
2024-12-03,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26348.8,25137.55,26740.94,1:3.09,4.6%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25843,26935,DOWNSIDE: 168 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25843 - 26935
2024-12-04,Wednesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25821.2,26907.86,25414.63,1:2.67,4.21%,NEUTRAL,Triangle Breakout | Directional Move,25891,26898,UPSIDE: 98 points,"FMCG holding support | ITC, HUL steady amid volatility",25891 - 26898
2024-12-05,Thursday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26087.6,27091.08,25804.29,1:3.54,3.85%,STRONG BULLISH,Bearish Divergence | Profit Taking,25938,26963,UPSIDE: 171 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25938 - 26963
2024-12-06,Friday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25594.0,24796.16,25995.02,1:1.99,3.12%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25905,26807,DOWNSIDE: 73 points,Cement stocks stable | UltraTech holding ground,25905 - 26807
2024-12-09,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26058.4,24979.03,26551.92,1:2.19,4.14%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25816,26893,DOWNSIDE: 129 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25816 - 26893
2024-12-10,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26219.8,27439.76,25921.47,1:4.09,4.65%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25934,26907,UPSIDE: 65 points,Telecom strength | Bharti Airtel gains on tariff hikes,25934 - 26907
2024-12-11,Wednesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26283.2,27264.79,25948.33,1:2.93,3.73%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25926,26918,UPSIDE: 154 points,Cement stocks stable | UltraTech holding ground,25926 - 26918
2024-12-12,Thursday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25646.6,26552.92,25173.61,1:1.92,3.53%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25931,26911,UPSIDE: 184 points,FII flows remain positive | Foreign buying continues,25931 - 26911
2024-12-13,Friday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26102.0,25299.03,26574.95,1:1.7,3.08%,BULLISH,Head & Shoulders | Downside Risk,25804,26927,DOWNSIDE: 118 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25804 - 26927
2024-12-16,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26244.4,25024.16,26753.51,1:2.4,4.65%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25826,26942,DOWNSIDE: 146 points,"Chemical sector focus | Atul, Bayer gains on exports",25826 - 26942
2024-12-17,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25852.8,25100.81,26182.01,1:2.28,2.91%,STRONG BULLISH,Support Breach | Watch 25800,25909,26877,DOWNSIDE: 89 points,Q3 earnings season | Corporate profits robust,25909 - 26877
2024-12-18,Wednesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26128.2,25527.33,26549.1,1:1.43,2.3%,BULLISH,RSI Overbought | Consolidation Zone,25812,26982,DOWNSIDE: 125 points,"FMCG holding support | ITC, HUL steady amid volatility",25812 - 26982
2024-12-19,Thursday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26216.6,27359.49,25826.11,1:2.93,4.36%,NEUTRAL,Moving Average Crossover | Trend Change,25922,26990,UPSIDE: 138 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25922 - 26990
2024-12-20,Friday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25785.0,26557.6,25488.54,1:2.61,3.0%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25855,26815,UPSIDE: 61 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25855 - 26815
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26379.4,25448.41,26838.67,1:2.03,3.53%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25852,26857,DOWNSIDE: 136 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25852 - 26857
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25713.8,24613.45,26183.73,1:2.34,4.28%,STRONG BULLISH,Bearish Divergence | Profit Taking,25834,26816,DOWNSIDE: 162 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25834 - 26816
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26440.2,25157.7,26877.61,1:2.93,4.85%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25922,26853,DOWNSIDE: 157 points,"FMCG holding support | ITC, HUL steady amid volatility",25922 - 26853
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25783.6,24785.16,26160.86,1:2.65,3.87%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25912,26915,DOWNSIDE: 71 points,"FMCG holding support | ITC, HUL steady amid volatility",25912 - 26915
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26146.0,25365.53,26558.14,1:1.89,2.99%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25943,26884,DOWNSIDE: 129 points,"Realty sector gaining traction | DLF, Oberoi up",25943 - 26884
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26513.4,27520.98,26050.11,1:2.17,3.8%,NEUTRAL,Bullish Engulfing | Support at 26000,25871,26901,UPSIDE: 52 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25871 - 26901
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25913.8,25050.55,26365.44,1:1.91,3.33%,STRONG BULLISH,Bearish Divergence | Profit Taking,25966,26889,DOWNSIDE: 77 points,"Chemical sector focus | Atul, Bayer gains on exports",25966 - 26889
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26610.2,27320.71,26343.59,1:2.66,2.67%,STRONG BULLISH,Head & Shoulders | Downside Risk,25825,26802,UPSIDE: 190 points,Cement stocks stable | UltraTech holding ground,25825 - 26802
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,25727.6,26820.9,25310.11,1:2.62,4.25%,NEUTRAL,Triangle Breakout | Directional Move,25820,26962,UPSIDE: 172 points,FII flows remain positive | Foreign buying continues,25820 - 26962
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25687.0,24979.65,26057.9,1:1.91,2.75%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25890,26906,DOWNSIDE: 93 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25890 - 26906
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26207.4,26835.3,25709.65,1:1.26,2.4%,NEUTRAL/BEARISH,Bullish Engulfing | Support at 26000,25927,26982,UPSIDE: 151 points,"FMCG holding support | ITC, HUL steady amid volatility",25927 - 26982
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25753.8,24692.36,26063.22,1:3.43,4.12%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25886,26890,DOWNSIDE: 96 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25886 - 26890
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26078.2,27380.3,25649.79,1:3.04,4.99%,NEUTRAL,Breakout above 26500 | Momentum Building,25955,26908,UPSIDE: 186 points,Telecom strength | Bharti Airtel gains on tariff hikes,25955 - 26908
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,CNBC-TV18,BUY,26321.6,27042.18,25907.55,1:1.74,2.74%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25921,26986,UPSIDE: 94 points,"FMCG holding support | ITC, HUL steady amid volatility",25921 - 26986
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,25956.0,25240.97,26468.61,1:1.39,2.75%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25992,26823,DOWNSIDE: 99 points,Q3 earnings season | Corporate profits robust,25992 - 26823
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,CNBC-TV18,SELL,26348.4,25689.77,26795.93,1:1.47,2.5%,NEUTRAL,Bullish Engulfing | Support at 26000,25869,26893,DOWNSIDE: 104 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25869 - 26893
